epoch,acc,loss,lr,val_acc,val_loss
0,0.38556338028169013,1.6613302236177248,0.0010000000475,0.4834,1.4347781990051269
1,0.50566362471982074,1.363667945506059,0.0010000000475,0.51990000000000003,1.3132555429458619
2,0.55317403138008325,1.2425675226105279,0.0010000000475,0.5615,1.2404340684890747
3,0.58367355107268648,1.1662315884500676,0.0010000000475,0.56679999999999997,1.2286884895324708
4,0.60452689721421715,1.1112544135027422,0.0010000000475,0.59599999999999997,1.1612853892326356
5,0.61743515850144093,1.0745571188311374,0.0010000000475,0.59840000000000004,1.12899108543396
6,0.63360550752481593,1.0356126723669676,0.0010000000475,0.59089999999999998,1.1642852523803711
7,0.64056996477745753,1.0119590676827115,0.0010000000475,0.61180000000000001,1.120836709022522
8,0.65327809798270897,0.98068972882879413,0.0010000000475,0.64170000000000005,1.0298533031463624
9,0.66080291386487355,0.96380701578087125,0.0010000000475,0.62460000000000004,1.0638718311309814
10,0.66534582132564846,0.94108601915046186,0.0010000000475,0.64429999999999998,0.98963676996231076
11,0.67501200768491831,0.92434286286805711,0.0010000000475,0.68969999999999998,0.88577285633087155
12,0.68207652897854631,0.90288304648947493,0.0010000000475,0.69969999999999999,0.85512784042358403
13,0.68529859109830293,0.89321975768318629,0.0010000000475,0.66720000000000002,0.97027788000106807
14,0.69188280499519694,0.87803092512075165,0.0010000000475,0.64880000000000004,1.0778713465690613
15,0.69366394492475181,0.86776669486149971,0.0010000000475,0.67159999999999997,0.95544841117858892
16,0.70128882484790267,0.85444852027456386,0.0010000000475,0.70620000000000005,0.83582432861328126
17,0.70377041306436117,0.8466779257561815,0.0010000000475,0.65559999999999996,1.01985871219635
18,0.70687239833493432,0.83837616317668406,0.0010000000475,0.7046,0.83686688165664669
19,0.71505763688760804,0.82233889571298902,0.0010000000475,0.70730000000000004,0.83602898159027095
20,0.71567803394172269,0.82057220898413563,0.0010000000475,0.70240000000000002,0.86857368574142457
21,0.71673871277617673,0.80974907152476394,0.0010000000475,0.71519999999999995,0.81781554031372072
22,0.72078130003202046,0.79872765982528926,0.0010000000475,0.69399999999999995,0.87441920738220213
23,0.72092138968940123,0.79475606965056755,0.0010000000475,0.71440000000000003,0.81781546945571904
24,0.72612471982068527,0.7850523793922568,0.0010000000475,0.71150000000000002,0.84397334394454959
25,0.72708533461415303,0.78163724002111357,0.0010000000475,0.72219999999999995,0.78735037727355961
26,0.73410983029138643,0.76695963495097552,0.0010000000475,0.73399999999999999,0.76953811225891111
27,0.73198847262247835,0.77151672184715425,0.0010000000475,0.68110000000000004,0.92034193334579473
28,0.73286903618315724,0.76141887114974038,0.0010000000475,0.72450000000000003,0.78733357419967653
29,0.73637127761767529,0.75990408267724452,0.0010000000475,0.72450000000000003,0.79048046083450318
30,0.73957332692923472,0.75071139868886816,0.0010000000475,0.70789999999999997,0.83869995937347408
31,0.7412744156260006,0.74475833595161667,0.0010000000475,0.74890000000000001,0.72410394868850703
32,0.74131444124239509,0.74294694184569876,0.0010000000475,0.73670000000000002,0.76652166442871095
33,0.74521693884085816,0.73546976444624268,0.0010000000475,0.72050000000000003,0.79474062271118162
34,0.74715818123599098,0.72974802775524994,0.0010000000475,0.7369,0.76706691102981572
35,0.74805875760486706,0.72338965589558124,0.0010000000475,0.71989999999999998,0.8102858867645264
36,0.75078049951969261,0.72007111681603175,0.0010000000475,0.74439999999999995,0.75023164830207822
37,0.75448286903618311,0.7131979660540485,0.0010000000475,0.745,0.745790771484375
38,0.76895212936279222,0.66759559118972922,0.000316227786243,0.76770000000000005,0.67520139961242676
39,0.77215417867435154,0.66235771575800084,0.000316227786243,0.77229999999999999,0.668921058177948
40,0.77299471661863595,0.6583584452568626,0.000316227786243,0.77529999999999999,0.65374424524307251
41,0.77475584373999362,0.65269112045895472,0.000316227786243,0.76719999999999999,0.67258395094871526
42,0.77353506243996162,0.65106604484232278,0.000316227786243,0.76849999999999996,0.67599591236114498
43,0.77415545949407616,0.65050154599935783,0.000316227786243,0.77110000000000001,0.66036720600128174
44,0.77583653538264485,0.64560716394770423,0.000316227786243,0.76390000000000002,0.68175872783660885
45,0.77719740634005763,0.64641698793154134,0.000316227786243,0.7772,0.64510773086547857
46,0.77829811079090616,0.64524378943168459,0.000316227786243,0.77110000000000001,0.65948288860321047
47,0.77551633045148893,0.64793166587874174,0.000316227786243,0.77990000000000004,0.64448704385757449
48,0.77737752161383289,0.64015371405158406,0.000316227786243,0.78090000000000004,0.6368763706684113
49,0.7789785462696126,0.6390091816927812,0.000316227786243,0.78210000000000002,0.63941716265678405
50,0.78017931476144731,0.6363166889776376,0.000316227786243,0.77749999999999997,0.64950338516235351
51,0.77969900736471343,0.63701566110006935,0.000316227786243,0.77790000000000004,0.65205571594238276
52,0.77857829010566759,0.63718114526577951,0.000316227786243,0.78169999999999995,0.64086209297180174
53,0.77987912263848869,0.63262279816938061,0.000316227786243,0.77690000000000003,0.64224243221282962
54,0.78115994236311237,0.63138529412112021,0.000316227786243,0.77800000000000002,0.63854729828834533
55,0.78634325968619911,0.6160259978667384,0.00010000000475,0.78590000000000004,0.61719393739700312
56,0.78872478386167144,0.61433413764089106,0.00010000000475,0.78820000000000001,0.61697539424896242
57,0.79084614153057953,0.61056176170568377,0.00010000000475,0.79259999999999997,0.61247641339302061
58,0.78676352865834132,0.61631395295381619,0.00010000000475,0.78969999999999996,0.61333472685813906
59,0.79004562920268973,0.60895555168437987,0.00010000000475,0.78910000000000002,0.61561818566322324
60,0.7897054114633365,0.60822400001238219,0.00010000000475,0.78749999999999998,0.61032653980255125
61,0.79116634646173556,0.60846312116477264,0.00010000000475,0.78710000000000002,0.62167825460433956
62,0.79128642331091903,0.60909788349176341,0.00010000000475,0.78849999999999998,0.61846716175079341
63,0.79202689721421715,0.60302995465483533,0.00010000000475,0.78969999999999996,0.61085587925910945
64,0.79028578290105667,0.60447837194303189,0.00010000000475,0.78990000000000005,0.61393447990417482
65,0.7897054114633365,0.60575646838621189,0.00010000000475,0.78669999999999995,0.61884432644844056
66,0.78904498879282736,0.60581529652923494,0.00010000000475,0.79090000000000005,0.60845823631286622
67,0.78898495036823568,0.60606511525530637,0.00010000000475,0.78710000000000002,0.61691826562881469
68,0.79320765289785466,0.60079397198637063,0.00010000000475,0.78820000000000001,0.60842726178169249
69,0.79288744796669863,0.60368377019913966,0.00010000000475,0.79059999999999997,0.60928924298286435
70,0.79152657700928597,0.60570870813672983,0.00010000000475,0.79290000000000005,0.60181742858886722
71,0.79000560358629524,0.6087139441136401,0.00010000000475,0.79339999999999999,0.60743763356208802
72,0.79524895933397377,0.59932195260438481,0.00010000000475,0.79279999999999995,0.60219031643867493
73,0.79230707652897858,0.60169556661557588,0.00010000000475,0.78710000000000002,0.62100107774734492
74,0.79216698687159781,0.59828853366697898,0.00010000000475,0.78939999999999999,0.61169639039039614
75,0.79142651296829969,0.60303831394383667,0.00010000000475,0.78949999999999998,0.6116554349422455
76,0.79494876721101504,0.59649356696760658,0.00010000000475,0.79400000000000004,0.60595216708183286
77,0.79562920268972137,0.59258873899548703,3.16227778967e-05,0.79490000000000005,0.59936361298561092
78,0.7939081011847583,0.59563033741290772,3.16227778967e-05,0.79290000000000005,0.60082813587188721
79,0.79316762728146017,0.59455477927038769,3.16227778967e-05,0.7923,0.60132911720275883
80,0.7943083573487032,0.5976778332178615,3.16227778967e-05,0.79139999999999999,0.60086613125801092
81,0.79622958693563883,0.58995453909807694,3.16227778967e-05,0.79459999999999997,0.60089368004798893
82,0.79664985590778103,0.5904878866222093,3.16227778967e-05,0.79510000000000003,0.60034317235946655
83,0.79496878001921234,0.59340221699407147,3.16227778967e-05,0.79379999999999995,0.59942285909652715
84,0.79709013768812043,0.58911120515582727,1.00000006569e-05,0.79469999999999996,0.59989009132385251
85,0.79576929234710214,0.59554416754289274,1.00000006569e-05,0.79430000000000001,0.59942167444229122
86,0.79825088056356064,0.58659873433766596,1.00000006569e-05,0.79549999999999998,0.5972398261070252
87,0.79508885686839581,0.59283917063022329,1.00000006569e-05,0.79500000000000004,0.59866098961830139
88,0.79789065001601023,0.59240059848019533,1.00000006569e-05,0.79579999999999995,0.59723897724151609
89,0.79586935638808842,0.58973442284754751,1.00000006569e-05,0.79549999999999998,0.59893978991508479
90,0.79745036823567084,0.58747725570923315,1.00000006569e-05,0.79549999999999998,0.5977380629062653
91,0.79448847262247835,0.5895108994844438,1.00000006569e-05,0.79530000000000001,0.59866740136146546
92,0.79769052193403778,0.58967114416712418,1.00000006569e-05,0.79579999999999995,0.59724299149513249
93,0.79725024015369839,0.5889879886420003,3.16227783514e-06,0.79559999999999997,0.59869314217567449
94,0.79773054755043227,0.58865565605511694,3.16227783514e-06,0.79479999999999995,0.59882474565505983
95,0.79691002241434516,0.58710218235502021,3.16227783514e-06,0.79569999999999996,0.59775947394371032
96,0.79636967659301949,0.59065625649822318,3.16227783514e-06,0.79630000000000001,0.59719881038665767
97,0.79576929234710214,0.58952025419773291,3.16227783514e-06,0.79479999999999995,0.5992088109016418
